01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 15, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 08, 21, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #35: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 08, 06, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 08, 13, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 15, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 08, 21, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #36: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #37: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #38: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #39: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #40: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 15, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #41: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 07, 15, 15, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #42: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #43: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #44: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #45: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #46: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 15, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #47: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 07, 15, 15, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #48: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 15, 08, 14, 12 | 07, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #49: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 15, 08, 14, 12 | 07, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #50: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 15, 08, 14, 20 | 07, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #51: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 15, 08, 14, 20 | 07, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #52: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 07, 08, 14, 12 | 15, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #53: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 07, 08, 14, 12 | 15, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #54: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 07, 08, 14, 20 | 15, 15, 08, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #55: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 10, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 07, 08, 14, 20 | 15, 15, 08, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #56: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #57: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #58: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #59: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #60: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 15, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #61: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 20 | 07, 08, 08, 14, 12 | 10, 15, 15, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #62: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #63: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 15, 15, 22, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 25, 23, 22, 24, 24 | 25, 25, 22, 14, 24 | 25, 15, 22, 16, 24 | 25, 17, 22, 18, 19 | 

 Solution #64: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 16, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #65: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 16, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 15, 16, 20 | 10, 17, 18, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #66: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 15, 16, 19 | 10, 17, 18, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 17, 18, 19 | 
23, 23, 23, 23, 24 | 22, 23, 25, 24, 24 | 22, 25, 25, 14, 24 | 22, 15, 25, 16, 24 | 22, 17, 25, 18, 19 | 

 Solution #67: 


01, 02, 03, 04, 05 | 06, 06, 06, 06, 05 | 07, 06, 08, 05, 05 | 09, 09, 09, 09, 05 | 10, 11, 11, 11, 11 | 
01, 02, 03, 04, 12 | 13, 13, 13, 13, 12 | 07, 13, 08, 14, 12 | 07, 15, 09, 16, 12 | 10, 17, 11, 18, 19 | 
01, 02, 03, 04, 04 | 01, 02, 03, 14, 12 | 07, 08, 08, 14, 20 | 10, 15, 15, 16, 19 | 10, 17, 17, 18, 19 | 
01, 02, 03, 04, 20 | 21, 21, 21, 21, 20 | 07, 21, 08, 14, 20 | 22, 15, 16, 16, 20 | 10, 17, 18, 18, 19 | 
